Team,Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff,Opp TSP,Opp TOV,Opp ORB,Opp FTR,Opp Poss,Opp OEff,Opp DEff,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Rolling3OEff,Rolling3DEff,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R3 OEff,Opp R3 DEff,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling9OEff,Rolling9DEff,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Opp R9Pace,Opp R9 OEff,Opp R9 DEff,Odds,Line,Cover
ATL,1,45,112,100,1,20150125,MIN,0.625,0.102,0.235,0.15,84.9,131.9,117.7,0.563,0.13699999999999998,0.344,0.282,84.9,117.7,131.9,0.5396666666666668,0.13499999999999995,0.1996666666666668,0.17333333333333348,93.49999999999994,108.99999999999987,94.76666666666661,0.3963333333333332,0.12399999999999993,0.2486666666666669,0.15566666666666654,90.0333333333333,88.53333333333342,109.36666666666656,0.5646666666666667,0.12777777777777774,0.21833333333333327,0.1945555555555555,92.36666666666665,115.46666666666664,99.07777777777777,0.464888888888889,0.13422222222222227,0.2552222222222221,0.1845555555555556,93.20000000000002,100.88888888888887,110.94444444444436,-6000.0,-17.5,-1.0
ATL,1,46,113,102,1,20150128,BRK,0.537,0.105,0.316,0.305,89.9,125.7,113.5,0.5,0.078,0.214,0.172,89.9,113.5,125.7,0.5833333333333336,0.13566666666666666,0.2416666666666668,0.18366666666666684,91.03333333333329,119.39999999999986,104.39999999999992,0.4393333333333332,0.13733333333333336,0.2313333333333334,0.19866666666666685,93.43333333333332,92.5333333333333,118.16666666666669,0.573111111111111,0.12455555555555553,0.22822222222222224,0.1895555555555555,90.87777777777777,118.14444444444445,100.51111111111112,0.4719999999999999,0.13655555555555554,0.2276666666666667,0.1955555555555556,91.64444444444445,99.87777777777777,110.75555555555552,-1700.0,-13.5,-1.0
ATL,1,47,105,99,1,20150130,POR,0.542,0.122,0.159,0.16699999999999998,98.1,107.0,100.9,0.511,0.156,0.205,0.115,98.1,100.9,107.0,0.5680000000000003,0.11999999999999995,0.2736666666666668,0.20400000000000013,89.29999999999997,122.73333333333322,110.33333333333329,0.4660000000000004,0.09600000000000004,0.2286666666666667,0.18733333333333355,90.63333333333335,105.5,105.50000000000007,0.5703333333333332,0.12799999999999995,0.2305555555555555,0.1984444444444444,90.67777777777776,117.57777777777778,102.34444444444445,0.4853333333333335,0.10799999999999996,0.19611111111111112,0.18877777777777785,94.0,105.43333333333337,106.97777777777776,-280.0,-7.0,-1.0
ATL,1,48,91,85,1,20150131,PHI,0.5,0.12300000000000001,0.19,0.16699999999999998,88.8,102.5,95.7,0.469,0.138,0.217,0.111,88.8,95.7,102.5,0.5680000000000003,0.10966666666666662,0.2366666666666668,0.2073333333333335,90.96666666666664,121.53333333333323,110.69999999999996,0.4770000000000001,0.14799999999999994,0.276,0.19499999999999995,87.59999999999997,100.90000000000003,99.66666666666664,0.5692222222222222,0.1254444444444444,0.20433333333333328,0.20555555555555552,91.51111111111106,116.58888888888887,102.88888888888887,0.4544444444444444,0.15266666666666673,0.2664444444444446,0.18722222222222207,90.73333333333332,96.58888888888893,104.03333333333323,-3500.0,-17.5,-1.0
ATL,0,49,100,115,0,20150202,NOP,0.489,0.059000000000000004,0.205,0.146,89.9,111.3,128.0,0.552,0.11900000000000001,0.425,0.233,89.9,128.0,111.3,0.5263333333333335,0.11666666666666665,0.2216666666666668,0.2130000000000002,92.26666666666661,111.73333333333322,103.36666666666662,0.4656666666666671,0.0896666666666666,0.3616666666666668,0.21666666666666665,86.3333333333334,112.56666666666672,104.0666666666666,0.5623333333333332,0.1253333333333333,0.2052222222222221,0.18911111111111106,91.54444444444442,114.78888888888888,102.1,0.4813333333333332,0.1163333333333333,0.3167777777777776,0.2,87.61111111111114,108.93333333333334,105.45555555555548,-200.0,-5.0,-1.0
ATL,1,50,105,96,1,20150204,WAS,0.544,0.132,0.2,0.225,95.7,109.8,100.3,0.468,0.11699999999999999,0.11900000000000001,0.312,95.7,100.3,109.8,0.5103333333333335,0.10133333333333328,0.1846666666666668,0.1600000000000002,92.26666666666661,106.93333333333322,108.19999999999996,0.4806666666666671,0.13999999999999993,0.2743333333333334,0.2616666666666666,93.06666666666678,104.16666666666671,109.76666666666672,0.5393333333333332,0.1115555555555555,0.2115555555555555,0.1827777777777777,91.59999999999997,113.48888888888888,105.26666666666668,0.5105555555555555,0.13744444444444445,0.2527777777777779,0.21044444444444446,94.2222222222222,105.48888888888894,102.28888888888888,-220.0,-5.5,1.0
ATL,1,51,124,116,1,20150206,GSW,0.591,0.122,0.111,0.429,100.8,123.0,115.0,0.515,0.113,0.358,0.097,100.8,115.0,123.0,0.5110000000000002,0.10466666666666664,0.1983333333333334,0.17933333333333354,91.46666666666664,107.86666666666656,107.99999999999996,0.5743333333333335,0.11699999999999995,0.264,0.197,98.7,119.93333333333337,100.29999999999997,0.5395555555555556,0.1164444444444444,0.21155555555555552,0.18666666666666665,91.97777777777776,112.79999999999998,104.48888888888894,0.5488888888888893,0.1197777777777778,0.2552222222222222,0.1904444444444445,99.93333333333334,116.01111111111106,101.57777777777777,105.0,1.5,1.0
ATL,0,52,88,94,0,20150208,MEM,0.488,0.142,0.073,0.125,93.1,94.5,101.0,0.408,0.098,0.33299999999999996,0.207,93.1,101.0,94.5,0.5413333333333336,0.10433333333333328,0.17200000000000007,0.2666666666666669,95.46666666666664,114.69999999999992,114.4333333333333,0.5003333333333336,0.13466666666666674,0.23166666666666666,0.2556666666666669,89.93333333333334,108.03333333333336,104.13333333333328,0.5503333333333333,0.11888888888888882,0.21177777777777773,0.22111111111111106,92.92222222222219,115.27777777777777,107.40000000000002,0.4931111111111113,0.12877777777777774,0.2448888888888888,0.2454444444444445,91.18888888888887,107.28888888888895,94.85555555555555,115.0,2.0,-1.0
ATL,0,53,117,105,1,20150209,MIN,0.57,0.095,0.27,0.221,92.0,127.1,114.1,0.478,0.135,0.469,0.172,92.0,114.1,127.1,0.5410000000000003,0.13199999999999995,0.12800000000000009,0.2596666666666669,96.5333333333333,109.09999999999992,105.4333333333333,0.5216666666666665,0.1459999999999999,0.2223333333333336,0.2909999999999999,91.96666666666664,110.13333333333344,105.43333333333322,0.5397777777777778,0.1177777777777777,0.1954444444444444,0.2078888888888888,92.7,112.92222222222219,107.98888888888894,0.4863333333333333,0.1385555555555556,0.2612222222222221,0.2835555555555556,91.34444444444445,106.61111111111107,110.02222222222211,-235.0,-5.5,1.0
ATL,0,54,88,89,0,20150211,BOS,0.468,0.12,0.111,0.192,92.6,95.0,96.1,0.376,0.08900000000000001,0.29100000000000004,0.204,92.6,96.1,95.0,0.5496666666666669,0.11966666666666664,0.1513333333333334,0.2583333333333336,95.29999999999997,114.86666666666656,110.03333333333329,0.4786666666666668,0.10199999999999998,0.284,0.16833333333333342,93.53333333333323,108.19999999999996,104.09999999999997,0.542888888888889,0.11133333333333326,0.1954444444444444,0.2149999999999999,92.57777777777777,114.75555555555552,109.57777777777778,0.4799999999999998,0.11766666666666666,0.2463333333333332,0.17933333333333326,93.73333333333332,104.53333333333332,104.07777777777781,-330.0,-7.5,-1.0
ATL,1,55,80,105,0,20150220,TOR,0.375,0.185,0.315,0.159,96.9,82.6,108.4,0.516,0.11599999999999999,0.3,0.063,96.9,108.4,82.6,0.5086666666666668,0.11899999999999995,0.15133333333333346,0.17933333333333354,92.56666666666662,105.53333333333323,103.73333333333328,0.5196666666666662,0.1263333333333332,0.2220000000000001,0.3153333333333335,90.43333333333344,112.50000000000004,104.06666666666672,0.5254444444444446,0.11333333333333324,0.18166666666666664,0.2196666666666666,93.43333333333332,110.65555555555551,107.17777777777776,0.5202222222222219,0.11800000000000001,0.22722222222222235,0.26933333333333337,90.87777777777777,112.26666666666668,107.84444444444452,-200.0,-4.5,-1.0
ATL,0,56,97,86,1,20150222,MIL,0.454,0.172,0.348,0.207,94.7,102.4,90.8,0.472,0.231,0.22899999999999998,0.25,94.7,90.8,102.4,0.4710000000000002,0.13333333333333328,0.2320000000000001,0.1906666666666669,93.8333333333333,101.56666666666656,106.19999999999992,0.4803333333333336,0.1223333333333333,0.2466666666666667,0.2676666666666667,93.43333333333332,108.06666666666672,100.26666666666672,0.5074444444444446,0.12222222222222215,0.18155555555555555,0.2034444444444444,94.2111111111111,105.86666666666665,106.61111111111113,0.5136666666666668,0.1257777777777778,0.20344444444444454,0.19677777777777766,93.93333333333334,106.87777777777781,100.34444444444445,-175.0,-4.0,1.0
ATL,1,57,104,87,1,20150225,DAL,0.535,0.107,0.244,0.153,89.0,116.8,97.7,0.456,0.146,0.295,0.175,89.0,97.7,116.8,0.4323333333333335,0.15899999999999995,0.2580000000000002,0.18600000000000025,94.73333333333328,93.3333333333332,98.43333333333328,0.5159999999999997,0.15700000000000006,0.2093333333333336,0.17766666666666667,98.26666666666664,102.33333333333331,92.5333333333334,0.4976666666666668,0.1277777777777777,0.20255555555555552,0.2078888888888888,93.83333333333331,105.35555555555555,105.48888888888888,0.4782222222222221,0.1235555555555556,0.2318888888888888,0.18233333333333326,95.98888888888888,103.1666666666666,100.95555555555552,-265.0,-6.5,1.0
ATL,1,58,95,88,1,20150227,ORL,0.531,0.17300000000000001,0.268,0.111,90.8,104.6,96.9,0.506,0.165,0.244,0.08800000000000001,90.8,96.9,104.6,0.4546666666666669,0.15466666666666662,0.3023333333333335,0.17300000000000024,93.5333333333333,100.59999999999992,98.96666666666664,0.4989999999999994,0.13066666666666674,0.2536666666666668,0.16566666666666666,89.3666666666666,104.13333333333335,99.16666666666669,0.5015555555555556,0.12599999999999995,0.20855555555555552,0.20633333333333329,93.85555555555555,106.94444444444441,105.7111111111111,0.4999999999999999,0.136,0.2356666666666665,0.1665555555555556,90.3444444444444,103.11111111111107,103.7555555555555,-900.0,-11.5,-1.0
ATL,0,59,93,91,1,20150228,MIA,0.494,0.17,0.195,0.19,95.5,97.4,95.3,0.438,0.203,0.326,0.247,95.5,95.3,97.4,0.5066666666666669,0.1506666666666666,0.28666666666666685,0.15700000000000025,91.49999999999996,107.93333333333321,95.13333333333328,0.5243333333333331,0.10600000000000004,0.21833333333333368,0.2033333333333336,91.03333333333336,111.40000000000003,107.33333333333336,0.5062222222222224,0.1386666666666666,0.2155555555555555,0.20244444444444434,93.95555555555555,106.19999999999996,102.25555555555556,0.5108888888888888,0.13744444444444434,0.2614444444444446,0.2244444444444444,91.92222222222222,108.088888888889,108.21111111111107,-200.0,-5.0,-1.0
ATL,1,60,104,96,1,20150303,HOU,0.5,0.136,0.214,0.209,97.6,106.6,98.4,0.511,0.113,0.16699999999999998,0.044,97.6,98.4,106.6,0.5200000000000004,0.14999999999999994,0.2356666666666669,0.15133333333333354,91.76666666666664,106.26666666666657,96.63333333333328,0.5193333333333334,0.12766666666666654,0.21666666666666667,0.25633333333333325,93.0,110.06666666666663,106.23333333333328,0.5006666666666667,0.14288888888888884,0.21499999999999994,0.19855555555555546,93.93333333333332,104.8222222222222,101.7,0.4951111111111111,0.13777777777777786,0.27588888888888885,0.23499999999999985,97.56666666666666,107.03333333333329,105.4333333333334,-430.0,-9.0,-1.0
ATL,1,61,106,97,1,20150306,CLE,0.5479999999999999,0.11599999999999999,0.289,0.16699999999999998,88.9,119.3,109.2,0.514,0.16899999999999998,0.27,0.377,88.9,109.2,119.3,0.5083333333333337,0.15966666666666662,0.2256666666666669,0.17000000000000026,94.63333333333328,102.86666666666656,96.86666666666662,0.5390000000000001,0.10499999999999986,0.32300000000000023,0.19666666666666646,89.2333333333333,120.73333333333336,107.3,0.4905555555555556,0.14444444444444446,0.2264444444444444,0.174111111111111,93.57777777777777,102.99999999999996,99.85555555555555,0.5262222222222225,0.12411111111111113,0.24411111111111106,0.209111111111111,93.46666666666664,112.67777777777785,101.97777777777785,100.0,1.0,1.0
ATL,0,62,84,92,0,20150307,PHI,0.461,0.184,0.11599999999999999,0.16899999999999998,97.1,86.5,94.8,0.4370000000000001,0.135,0.315,0.095,97.1,94.8,86.5,0.5140000000000003,0.14066666666666666,0.2326666666666669,0.1886666666666669,93.99999999999994,107.76666666666657,100.96666666666664,0.4763333333333332,0.13166666666666665,0.2666666666666666,0.2113333333333333,94.46666666666664,103.50000000000006,111.29999999999994,0.4972222222222222,0.14155555555555555,0.2504444444444444,0.17877777777777767,93.11111111111107,105.75555555555552,100.76666666666668,0.4741111111111112,0.15422222222222232,0.2583333333333334,0.19999999999999984,95.48888888888884,98.4,107.37777777777771,-600.0,-11.0,-1.0
ATL,1,63,130,105,1,20150309,SAC,0.716,0.125,0.294,0.045,89.7,145.0,117.1,0.531,0.151,0.41,0.235,89.7,117.1,145.0,0.5030000000000003,0.1453333333333333,0.2063333333333336,0.18166666666666687,94.53333333333326,104.13333333333321,100.79999999999997,0.4693333333333334,0.14833333333333332,0.2880000000000002,0.2843333333333334,94.5333333333333,105.43333333333334,117.96666666666657,0.4851111111111111,0.15144444444444444,0.2333333333333333,0.1729999999999999,93.67777777777776,101.24444444444441,98.62222222222219,0.4821111111111112,0.1509999999999999,0.2757777777777777,0.28500000000000025,97.4,105.93333333333334,108.93333333333328,-800.0,-11.0,1.0
ATL,0,64,102,115,0,20150311,DEN,0.475,0.155,0.195,0.309,97.9,104.2,117.4,0.5770000000000001,0.17,0.314,0.214,97.9,117.4,104.2,0.5750000000000003,0.1416666666666666,0.23300000000000026,0.1270000000000003,91.89999999999992,116.93333333333321,107.0333333333333,0.5009999999999999,0.1093333333333333,0.2230000000000001,0.19666666666666674,98.63333333333328,107.6666666666667,104.86666666666666,0.5126666666666666,0.152,0.2536666666666666,0.15666666666666654,93.35555555555555,106.79999999999998,100.95555555555555,0.4646666666666664,0.11655555555555545,0.2556666666666667,0.1761111111111112,95.6,101.75555555555547,106.18888888888884,-320.0,-7.5,-1.0
ATL,0,65,96,87,1,20150313,PHO,0.518,0.111,0.171,0.12,91.1,105.3,95.5,0.474,0.171,0.262,0.16699999999999998,91.1,95.5,105.3,0.550666666666667,0.15466666666666662,0.20166666666666694,0.1743333333333336,94.89999999999992,111.89999999999986,109.76666666666664,0.4490000000000002,0.1380000000000001,0.2770000000000001,0.15466666666666634,90.16666666666674,98.33333333333329,105.09999999999998,0.5237777777777777,0.14866666666666664,0.2403333333333333,0.17333333333333326,93.46666666666664,109.2,101.95555555555555,0.4577777777777777,0.1444444444444445,0.2636666666666667,0.220777777777778,95.68888888888887,99.55555555555559,103.34444444444445,-200.0,-5.0,1.0
ATL,0,66,91,86,1,20150315,LAL,0.48,0.102,0.16699999999999998,0.237,89.4,101.8,96.2,0.441,0.187,0.413,0.129,89.4,96.2,101.8,0.5696666666666669,0.13033333333333327,0.2200000000000003,0.15800000000000028,92.89999999999992,118.1666666666665,109.99999999999996,0.4576666666666666,0.12533333333333332,0.3160000000000001,0.2246666666666668,89.36666666666662,104.46666666666674,106.60000000000004,0.5308888888888889,0.14188888888888887,0.2206666666666666,0.16366666666666652,93.06666666666666,109.5222222222222,102.4777777777778,0.4764444444444444,0.109,0.2262222222222223,0.17933333333333332,93.48888888888894,103.34444444444428,105.211111111111,-440.0,-8.5,-1.0
ATL,0,67,110,103,1,20150316,SAC,0.524,0.11,0.2,0.262,99.3,110.8,103.8,0.512,0.179,0.231,0.247,99.3,103.8,110.8,0.4910000000000003,0.1226666666666666,0.17766666666666694,0.22200000000000025,92.79999999999994,103.76666666666657,103.0333333333333,0.4790000000000002,0.13366666666666666,0.25333333333333363,0.3153333333333333,98.53333333333332,107.26666666666664,113.06666666666656,0.5247777777777777,0.14133333333333334,0.21211111111111106,0.17299999999999985,93.11111111111107,107.85555555555555,102.31111111111113,0.4889999999999999,0.13688888888888884,0.2698888888888888,0.2921111111111113,96.16666666666669,109.06666666666666,115.33333333333329,-210.0,-5.0,1.0
ATL,0,68,95,114,0,20150318,GSW,0.402,0.13,0.306,0.287,97.3,97.6,117.1,0.607,0.162,0.256,0.14300000000000002,97.3,117.1,97.6,0.5073333333333337,0.10766666666666662,0.17933333333333354,0.2063333333333336,93.26666666666661,105.96666666666654,98.49999999999996,0.5303333333333339,0.0956666666666666,0.18666666666666668,0.2043333333333333,97.0333333333333,115.53333333333336,107.5,0.5239999999999999,0.13433333333333333,0.20455555555555546,0.18977777777777768,94.05555555555556,108.54444444444445,103.07777777777781,0.5429999999999999,0.13644444444444442,0.2165555555555556,0.18433333333333327,96.64444444444449,110.35555555555555,101.41111111111107,195.0,6.0,-1.0
ATL,0,69,115,123,0,20150320,OKC,0.579,0.106,0.171,0.244,95.0,121.0,129.4,0.589,0.11199999999999999,0.27,0.28600000000000003,95.0,129.4,121.0,0.4686666666666671,0.11399999999999995,0.2243333333333336,0.2620000000000002,95.3333333333333,103.39999999999986,105.69999999999996,0.4983333333333334,0.14533333333333334,0.3920000000000001,0.30899999999999994,100.53333333333346,114.83333333333343,111.60000000000002,0.5137777777777778,0.1298888888888889,0.2168888888888888,0.2005555555555554,94.25555555555552,108.56666666666666,105.50000000000004,0.5024444444444441,0.13133333333333322,0.32077777777777794,0.25755555555555554,98.12222222222222,113.21111111111112,110.5222222222222,-135.0,-2.0,-1.0
ATL,1,70,95,114,0,20150322,SAS,0.55,0.17800000000000002,0.154,0.08800000000000001,93.5,101.6,121.9,0.604,0.152,0.303,0.183,93.5,121.9,101.6,0.501666666666667,0.11533333333333327,0.2256666666666669,0.2643333333333336,97.19999999999996,109.79999999999987,116.76666666666664,0.4839999999999998,0.09899999999999996,0.187,0.3026666666666667,92.1666666666667,110.39999999999996,103.66666666666674,0.5225555555555554,0.1265555555555556,0.212111111111111,0.2044444444444443,93.96666666666664,110.16666666666666,108.94444444444449,0.5545555555555555,0.1063333333333333,0.20044444444444431,0.24788888888888905,94.73333333333332,118.01111111111112,106.59999999999997,-135.0,-2.0,-1.0
ATL,0,71,95,83,1,20150325,ORL,0.489,0.121,0.273,0.078,91.8,103.4,90.4,0.429,0.16399999999999998,0.233,0.205,91.8,90.4,103.4,0.5103333333333339,0.13799999999999998,0.2103333333333336,0.2063333333333336,95.26666666666664,106.73333333333322,122.79999999999997,0.5003333333333327,0.12933333333333344,0.2903333333333336,0.17566666666666667,95.53333333333323,109.46666666666668,115.13333333333335,0.5227777777777777,0.13344444444444445,0.197111111111111,0.19566666666666646,94.47777777777776,108.2,110.35555555555555,0.4755555555555556,0.1246666666666667,0.2872222222222221,0.1713333333333333,94.33333333333331,104.12222222222219,114.21111111111105,-330.0,-7.5,1.0
ATL,1,72,99,86,1,20150327,MIA,0.556,0.162,0.14300000000000002,0.264,92.4,107.1,93.0,0.457,0.16899999999999998,0.25,0.134,92.4,93.0,107.1,0.5393333333333338,0.13499999999999998,0.1993333333333336,0.13666666666666688,93.4333333333333,108.66666666666657,113.89999999999998,0.4689999999999999,0.16766666666666666,0.23066666666666705,0.1646666666666669,90.33333333333331,94.43333333333334,98.93333333333338,0.5258888888888887,0.12644444444444447,0.21455555555555544,0.1855555555555554,93.88888888888886,110.07777777777778,109.86666666666672,0.5052222222222221,0.1436666666666666,0.2185555555555556,0.21511111111111106,92.17777777777776,104.16666666666677,103.19999999999996,-375.0,-8.5,1.0
ATL,0,73,100,115,0,20150328,CHO,0.517,0.098,0.16699999999999998,0.128,90.9,110.0,126.5,0.6,0.08199999999999999,0.19399999999999998,0.238,90.9,126.5,110.0,0.5316666666666671,0.15366666666666665,0.19000000000000025,0.14333333333333353,92.56666666666663,104.03333333333323,101.76666666666664,0.39733333333333337,0.09333333333333338,0.18866666666666654,0.22499999999999976,96.0333333333333,91.13333333333328,97.39999999999986,0.5081111111111111,0.13055555555555556,0.19777777777777766,0.2098888888888888,94.18888888888884,105.86666666666666,107.18888888888893,0.42422222222222267,0.09588888888888898,0.212,0.21488888888888905,94.35555555555555,97.41111111111117,103.35555555555555,-155.0,-3.0,-1.0
ATL,1,74,101,88,1,20150330,MIL,0.513,0.109,0.316,0.253,83.5,121.0,105.4,0.48,0.114,0.302,0.213,83.5,105.4,121.0,0.5206666666666672,0.12699999999999995,0.1943333333333336,0.15666666666666687,91.69999999999996,106.8333333333332,103.3,0.4746666666666671,0.15266666666666662,0.2963333333333333,0.26266666666666666,94.9666666666667,103.66666666666671,106.23333333333336,0.5127777777777777,0.12422222222222225,0.1946666666666665,0.18977777777777768,93.41111111111107,106.51111111111106,108.20000000000003,0.4647777777777777,0.14266666666666675,0.2742222222222224,0.2319999999999999,93.06666666666663,100.95555555555555,107.8222222222222,-330.0,-7.5,1.0
