Team,Game Number,Location,Result,Date,Season,Opponent,EFG%,TOV%,ORB%,FTR,teamCumEFG%,teamCumTOV%,teamCumORB%,teamCumFTR,Opp EFG%,Opp TOV%,Opp ORB%,Opp FTR,Opp CumEFG%,Opp CumTOV%,Opp CumORB%,Opp CumFTR,Opp R9EFG,Opp R9TOV,Opp R9ORB,Opp R9FTR,Pace,Opp R3EFG,Opp R3TOV,Opp R3ORB,Opp R3FTR,Opp R3Pace,Opp R9Pace,Rolling9EFG,Rolling9TOV,Rolling9ORB,Rolling9FTR,Rolling9Pace,Rolling3EFG,Rolling3TOV,Rolling3ORB,Rolling3FTR,Rolling3Pace,Odds,Line,Implied Prob,Team Points,Opp Points,Cover,Oeff,Deff,Opp Oeff,Opp Deff,Rolling9OEff,Rolling9DEff,Rolling3OEff,Rolling3DEff,Opp R9 Oeff,Opp R9 Deff,Opp R3 Oeff,Opp R3 Deff
DAL,74,0,0,20170329,2016-2017,NOP,0.56,0.048,0.195,0.17600000000000002,0.5053150679999999,0.110315068,0.17836986300000002,0.182671233,0.5710000000000001,0.057,0.268,0.298,0.502753425,0.115424658,0.183876712,0.193835616,0.537222222,0.103444444,0.186111111,0.15566666699999998,92.1,0.5056666670000001,0.095,0.187,0.135333333,98.73333333,97.64444444,0.472333333,0.106777778,0.15744444400000002,0.198111111,92.78888889,0.471333333,0.115,0.183666667,0.180333333,91.16666667,175,4.0,36.36363636,118,121,1.0,128.2,131.4,131.4,128.2,99.87777777777788,110.1333333333334,100.1666666666667,102.90000000000003,111.22222222222219,103.53333333333337,106.90000000000013,97.33333333333333
DAL,75,0,0,20170331,2016-2017,MEM,0.461,0.084,0.133,0.263,0.506054054,0.109472973,0.178594595,0.182581081,0.54,0.134,0.2,0.24,0.489324324,0.115283784,0.248216216,0.22821621600000006,0.479444444,0.112222222,0.272,0.193333333,87.4,0.455333333,0.107,0.320666667,0.17600000000000002,85.06666667,88.47777778,0.485777778,0.098111111,0.154444444,0.168111111,92.64444444,0.485333333,0.100666667,0.215333333,0.190333333,90.53333333,160,4.5,38.46153846,90,99,-1.0,103.0,113.3,113.3,103.0,102.46666666666675,112.8444444444445,108.50000000000004,113.03333333333337,108.86666666666663,108.96666666666675,107.39999999999998,115.09999999999998
DAL,76,0,1,20170402,2016-2017,MIL,0.616,0.13699999999999998,0.121,0.26,0.505453333,0.109133333,0.177986667,0.183653333,0.584,0.133,0.133,0.195,0.53196,0.124933333,0.217573333,0.216693333,0.537222222,0.113444444,0.194666667,0.175666667,90.6,0.591666667,0.126,0.165666667,0.161333333,90.96666667,92.1,0.491888889,0.099444444,0.15455555599999998,0.185555556,92.58888889,0.498666667,0.08966666699999999,0.168666667,0.209,90.96666667,205,5.5,32.78688525,109,105,1.0,120.3,115.9,115.9,120.3,104.05555555555563,112.78888888888895,109.53333333333337,114.40000000000005,111.07777777777781,110.88888888888893,115.46666666666646,116.19999999999997
DAL,77,0,0,20170404,2016-2017,SAC,0.475,0.157,0.16699999999999998,0.138,0.506907895,0.1095,0.177236842,0.184657895,0.519,0.16899999999999998,0.262,0.173,0.513947368,0.132078947,0.208355263,0.221947368,0.5013333329999999,0.13577777800000002,0.19,0.182444444,93.1,0.465333333,0.142333333,0.191333333,0.215666667,91.76666667,93.62222222,0.494222222,0.103555556,0.154777778,0.18911111100000005,92.05555556,0.545666667,0.08966666699999999,0.149666667,0.233,90.03333333,120,2.5,45.45454545,87,98,-1.0,93.4,105.2,105.2,93.4,104.37777777777785,113.20000000000007,117.1666666666667,120.20000000000005,102.45555555555555,115.9666666666667,96.00000000000011,115.66666666666674
DAL,78,0,0,20170405,2016-2017,LAC,0.506,0.146,0.239,0.163,0.506493506,0.110116883,0.177103896,0.184051948,0.5870000000000001,0.145,0.132,0.32,0.535675325,0.117506494,0.213558442,0.23561039,0.5664444439999999,0.111777778,0.20255555600000005,0.256444444,97.1,0.579333333,0.103666667,0.178333333,0.306666667,98.0,96.12222222,0.505444444,0.108444444,0.162444444,0.193,91.54444444,0.517333333,0.126,0.140333333,0.220333333,90.36666667,600,12.0,14.28571429,101,112,1.0,104.1,115.4,115.4,104.1,106.3444444444445,111.70000000000007,105.5666666666667,111.4666666666667,118.40000000000012,110.04444444444447,120.03333333333323,115.39999999999998
DAL,79,1,0,20170407,2016-2017,SAS,0.477,0.09,0.125,0.057,0.506487179,0.110576923,0.17789743600000002,0.183782051,0.464,0.054000000000000006,0.29600000000000004,0.135,0.527487179,0.121538462,0.23424359,0.216628205,0.515444444,0.123333333,0.247555556,0.174777778,93.3,0.533666667,0.136333333,0.192,0.15566666699999998,91.4,91.55555556,0.494444444,0.113222222,0.182444444,0.183333333,91.98888889,0.532333333,0.146666667,0.175666667,0.187,93.6,-270,-6.0,72.97297297,89,102,-1.0,95.4,109.3,109.3,95.4,104.65555555555562,112.10000000000008,105.93333333333335,112.16666666666669,108.58888888888887,102.71111111111112,105.93333333333332,103.99999999999979
DAL,80,0,0,20170409,2016-2017,PHO,0.505,0.087,0.327,0.134,0.506113924,0.110316456,0.17722784800000002,0.182177215,0.6,0.113,0.229,0.35,0.493886076,0.131417722,0.259341772,0.23278481,0.480222222,0.14,0.280111111,0.239555556,95.5,0.484333333,0.146666667,0.362333333,0.241666667,105.5666667,104.1666667,0.501,0.111888889,0.170111111,0.177555556,91.9,0.486,0.131,0.177,0.119333333,94.5,100,-1.0,50.0,111,124,-1.0,116.2,129.8,129.8,116.2,104.98888888888897,111.0222222222223,97.63333333333334,109.9666666666667,104.11111111111116,115.40000000000003,108.76666666666655,117.96666666666681
DAL,81,1,0,20170411,2016-2017,DEN,0.466,0.123,0.157,0.102,0.5061,0.110025,0.1791,0.181575,0.595,0.151,0.227,0.107,0.5313125,0.1278375,0.2721625,0.2178875,0.530444444,0.109111111,0.230111111,0.210555556,95.8,0.535,0.133333333,0.211666667,0.202,102.3,99.97777778,0.499555556,0.111444444,0.195333333,0.17622222199999998,92.06666667,0.496,0.107666667,0.230333333,0.118,95.3,-102,0.0,50.4950495,91,109,-1.0,95.0,113.8,113.8,95.0,106.4333333333334,114.2222222222223,105.23333333333335,118.1666666666667,113.87777777777787,115.99999999999997,108.06666666666659,105.03333333333332
DAL,82,0,1,20170412,2016-2017,MEM,0.5,0.119,0.2,0.333,0.505604938,0.110185185,0.17882716,0.180592593,0.44,0.13,0.35600000000000004,0.226,0.493604938,0.11645679,0.24338271600000005,0.222592593,0.515333333,0.121111111,0.228,0.168444444,88.9,0.559666667,0.139,0.184333333,0.157,87.7,87.8,0.504555556,0.112111111,0.182444444,0.164555556,93.14444444,0.4826666670000001,0.1,0.203,0.097666667,94.86666667,270,7.0,27.02702703,100,93,1.0,112.5,104.6,104.6,112.5,105.88888888888896,114.7333333333334,102.2,117.63333333333337,109.81111111111107,110.28888888888902,110.89999999999998,111.66666666666667
MIL,1,1,0,20161026,2016-2017,CHO,0.44,0.07400000000000001,0.2,0.163,,,,,0.489,0.091,0.234,0.225,,,,,,,,,96.5,,,,,,,,,,,,,,,,,105,0.0,48.7804878,96,107,-1.0,99.5,110.9,110.9,99.5,,,,,,,,
MIL,2,1,1,20161029,2016-2017,BRK,0.511,0.124,0.19,0.227,0.44,0.07400000000000001,0.2,0.163,0.506,0.157,0.234,0.274,0.521,0.131,0.3,0.165,,,,,101.7,,,,,,,,,,,,,,,,,-265,-6.5,72.60273973,110,108,-1.0,108.1,106.2,106.2,108.1,,,,,,,,
MIL,3,0,0,20161030,2016-2017,DET,0.414,0.114,0.192,0.126,0.4755,0.099,0.195,0.195,0.472,0.134,0.348,0.17,0.491,0.1155,0.2045,0.1275,,,,,93.2,,,,,,,,,,,,,,,,,285,7.5,25.97402597,83,98,-1.0,89.0,105.1,105.1,89.0,,,,,,,,
MIL,4,0,1,20161101,2016-2017,NOP,0.5379999999999999,0.13,0.25,0.209,0.455,0.104,0.194,0.172,0.494,0.115,0.191,0.39,0.439666667,0.097,0.15466666699999998,0.17600000000000002,,,,,101.9,0.439666667,0.097,0.15466666699999998,0.17600000000000002,102.8,,,,,,,0.455,0.104,0.194,0.172,97.13333333,135,3.0,42.55319149,117,113,1.0,114.8,110.9,110.9,114.8,,,98.86666666666667,107.40000000000002,,,95.16666666666667,105.93333333333334
MIL,5,1,1,20161103,2016-2017,IND,0.6459999999999999,0.185,0.353,0.232,0.47575,0.1105,0.208,0.18125,0.531,0.184,0.256,0.259,0.50725,0.12325,0.21725,0.192,,,,,100.2,0.49,0.121333333,0.233,0.162666667,98.7,,,,,,,0.4876666670000001,0.122666667,0.210666667,0.187333333,98.93333333,110,2.0,47.61904762,125,107,1.0,124.8,106.8,106.8,124.8,,,103.96666666666668,107.40000000000002,,,104.63333333333333,111.46666666666668
MIL,6,1,1,20161105,2016-2017,SAC,0.585,0.139,0.425,0.256,0.5098,0.1254,0.237,0.1914,0.452,0.132,0.265,0.179,0.4918,0.1398,0.2114,0.2666,,,,,89.7,0.4896666670000001,0.144666667,0.217,0.218333333,92.73333333,,,,,,,0.532666667,0.14300000000000002,0.265,0.189,98.43333333,-133,-2.0,57.08154506,117,91,1.0,130.4,101.4,101.4,130.4,,,109.53333333333335,107.60000000000002,,,103.76666666666667,110.39999999999999
MIL,7,0,0,20161106,2016-2017,DAL,0.402,0.236,0.2,0.11,0.522333333,0.12766666699999998,0.268333333,0.202166667,0.426,0.139,0.192,0.125,0.468833333,0.113,0.182,0.167833333,,,,,90.2,0.456666667,0.12766666699999998,0.169666667,0.144666667,91.4,,,,,,,0.589666667,0.151333333,0.34266666700000004,0.232333333,97.26666667,125,2.0,44.44444444,75,86,-1.0,75.3,86.4,86.4,75.3,,,123.33333333333333,106.36666666666667,,,92.4666666666667,98.2666666666667
MIL,8,1,0,20161110,2016-2017,NOP,0.473,0.097,0.234,0.22,0.5051428570000001,0.14314285699999998,0.258571429,0.189,0.489,0.09,0.229,0.281,0.470428571,0.12,0.166285714,0.212714286,,,,,98.4,0.493333333,0.144666667,0.169666667,0.190333333,95.56666667,,,,,,,0.544333333,0.186666667,0.326,0.199333333,93.36666667,-185,-4.5,64.9122807,106,112,-1.0,107.7,113.8,113.8,107.7,,,110.16666666666667,98.2,,,97.99999999999996,103.66666666666669
MIL,9,1,1,20161112,2016-2017,MEM,0.581,0.125,0.147,0.397,0.501125,0.137375,0.2555,0.192875,0.487,0.13,0.091,0.256,0.46325,0.136875,0.23975,0.228125,,,,,92.3,0.465,0.136666667,0.244333333,0.224666667,95.3,,,,,,,0.4866666670000001,0.15733333300000002,0.286333333,0.195333333,92.76666667,-135,-2.5,57.44680851,106,96,1.0,114.9,104.0,104.0,114.9,,,104.46666666666665,100.53333333333335,,,101.39999999999998,107.09999999999998
MIL,10,0,0,20161116,2016-2017,ATL,0.439,0.117,0.294,0.14300000000000002,0.51,0.136,0.243444444,0.215555556,0.556,0.157,0.086,0.375,0.536222222,0.152444444,0.287333333,0.219333333,0.536222222,0.152444444,0.287333333,0.219333333,98.8,0.569333333,0.163333333,0.333,0.186333333,99.23333333,100.0222222,0.51,0.136,0.243444444,0.215555556,96.01111111,0.485333333,0.152666667,0.193666667,0.242333333,93.63333333,250,7.0,28.57142857,100,107,0.0,101.2,108.3,108.3,101.2,107.16666666666667,105.05555555555554,99.3,101.40000000000002,109.5888888888889,98.9,114.86666666666667,103.83333333333331
MIL,11,0,0,20161117,2016-2017,MIA,0.371,0.125,0.222,0.118,0.5029,0.1341,0.2485,0.2083,0.438,0.062,0.321,0.113,0.4692,0.1258,0.231,0.1567,0.465222222,0.13,0.218,0.162666667,91.1,0.469333333,0.133,0.223666667,0.13,94.63333333,94.01111111,0.509888889,0.14077777800000002,0.253888889,0.213333333,96.26666667,0.497666667,0.113,0.225,0.253333333,96.5,140,3.5,41.66666667,73,96,-1.0,80.2,105.4,105.4,80.2,107.35555555555555,104.76666666666667,107.93333333333332,108.7,97.64444444444445,102.94444444444444,95.53333333333336,102.0
MIL,12,1,0,20161119,2016-2017,GSW,0.573,0.115,0.27,0.213,0.490909091,0.13327272699999998,0.246090909,0.200090909,0.516,0.099,0.3670000000000001,0.274,0.573636364,0.13781818199999998,0.211363636,0.21990909100000006,0.585,0.13888888900000002,0.215444444,0.221222222,99.3,0.6043333329999999,0.12766666699999998,0.212,0.277666667,101.1,99.71111111,0.494333333,0.14088888900000002,0.257444444,0.201222222,95.08888889,0.463666667,0.122333333,0.221,0.219333333,94.06666667,270,8.5,27.02702703,121,124,1.0,121.9,124.9,124.9,121.9,104.25555555555556,104.67777777777776,98.76666666666665,105.89999999999999,119.30000000000001,106.93333333333334,126.93333333333332,112.7
MIL,13,1,1,20161121,2016-2017,ORL,0.453,0.12,0.13699999999999998,0.174,0.49775,0.13175,0.248083333,0.201166667,0.461,0.215,0.25,0.234,0.45575,0.111,0.23675,0.166416667,0.462666667,0.108777778,0.22011111100000005,0.165222222,99.2,0.464333333,0.111,0.212333333,0.143333333,94.76666667,92.23333333,0.512,0.141,0.266111111,0.210888889,95.76666667,0.461,0.119,0.262,0.158,96.4,-220,-5.5,68.75,93,89,-1.0,93.7,89.7,89.7,93.7,107.91111111111111,106.87777777777778,101.09999999999998,112.86666666666667,100.01111111111112,107.08888888888889,97.16666666666664,100.76666666666664
MIL,14,1,0,20161125,2016-2017,TOR,0.5820000000000001,0.115,0.206,0.08900000000000001,0.494307692,0.130846154,0.239538462,0.199076923,0.5489999999999999,0.091,0.262,0.183,0.500846154,0.101846154,0.248230769,0.248461538,0.499333333,0.097111111,0.244333333,0.258333333,86.2,0.488333333,0.117333333,0.250333333,0.304,98.16666667,95.34444444,0.502555556,0.13988888900000002,0.253555556,0.207,95.46666667,0.465666667,0.12,0.209666667,0.168333333,96.53333333,130,3.0,43.47826087,99,105,-1.0,114.8,121.8,121.8,114.8,105.56666666666668,104.52222222222221,98.59999999999998,106.66666666666667,112.82222222222224,110.98888888888887,109.36666666666669,111.79999999999997
MIL,15,0,1,20161127,2016-2017,ORL,0.523,0.104,0.217,0.163,0.500571429,0.12971428599999998,0.237142857,0.191214286,0.451,0.066,0.189,0.141,0.458357143,0.123214286,0.239071429,0.17678571399999998,0.457333333,0.128,0.212777778,0.181666667,94.7,0.463666667,0.168,0.252,0.201,95.93333333,93.17777778,0.495444444,0.132111111,0.237222222,0.19111111100000006,93.91111111,0.536,0.116666667,0.204333333,0.15866666699999998,94.9,-125,-1.0,55.55555556,104,96,1.0,109.8,101.4,101.4,109.8,104.45555555555558,106.1888888888889,110.13333333333333,112.13333333333333,96.53333333333335,104.33333333333331,94.89999999999998,90.9333333333333
MIL,16,1,1,20161129,2016-2017,CLE,0.5760000000000001,0.15,0.263,0.221,0.502066667,0.128,0.2358,0.189333333,0.52,0.177,0.175,0.307,0.5327333329999999,0.112066667,0.245466667,0.216666667,0.534222222,0.111444444,0.239888889,0.2,99.6,0.584,0.098666667,0.251666667,0.247333333,97.2,96.72222222,0.488555556,0.128222222,0.214111111,0.180777778,94.46666667,0.519333333,0.113,0.186666667,0.142,93.36666667,240,6.5,29.41176471,118,101,1.0,118.4,101.4,101.4,118.4,102.16666666666669,106.18888888888891,106.09999999999998,104.3,115.46666666666667,105.66666666666667,129.16666666666669,110.63333333333334
MIL,17,0,1,20161201,2016-2017,BRK,0.544,0.163,0.333,0.3,0.5066875,0.129375,0.2375,0.1913125,0.449,0.15,0.261,0.146,0.508,0.14925,0.1955,0.2164375,0.502888889,0.147333333,0.18011111100000002,0.22011111100000005,95.5,0.5023333329999999,0.160333333,0.193,0.163,99.2,101.6777778,0.507888889,0.118666667,0.22111111100000005,0.193111111,95.51111111,0.560333333,0.123,0.228666667,0.15766666699999998,93.5,-175,-4.0,63.63636364,111,93,1.0,116.3,97.4,97.4,116.3,106.95555555555558,107.85555555555557,114.33333333333331,108.19999999999999,102.48888888888888,117.1888888888889,98.93333333333332,118.10000000000002
MIL,18,1,1,20161203,2016-2017,BRK,0.506,0.098,0.163,0.306,0.508882353,0.131352941,0.243117647,0.197705882,0.434,0.117,0.204,0.264,0.507235294,0.14623529400000002,0.192882353,0.217294118,0.503777778,0.13988888900000002,0.180666667,0.219,104.2,0.516333333,0.137666667,0.180666667,0.185666667,98.5,101.5,0.515777778,0.126,0.232111111,0.202,95.18888889,0.547666667,0.139,0.271,0.228,96.6,-600,-10.0,85.71428571,112,103,-1.0,107.5,98.9,98.9,107.5,107.91111111111111,106.03333333333336,114.83333333333331,100.06666666666666,103.66666666666666,116.3777777777778,103.93333333333332,115.53333333333335
MIL,19,1,0,20161205,2016-2017,SAS,0.452,0.13699999999999998,0.171,0.411,0.5087222220000001,0.1295,0.238666667,0.203722222,0.473,0.124,0.25,0.097,0.5129444439999999,0.117,0.2135,0.249833333,0.5377777779999999,0.128555556,0.201444444,0.243333333,95.6,0.510333333,0.15233333300000002,0.245666667,0.289333333,93.03333333,93.08888889,0.507444444,0.123,0.233888889,0.191888889,96.51111111,0.542,0.13699999999999998,0.253,0.275666667,99.76666667,190,5.5,34.48275862,96,97,1.0,100.4,101.5,101.5,100.4,107.0888888888889,105.4666666666667,114.06666666666665,99.23333333333335,112.75555555555555,107.9777777777778,108.90000000000002,106.7666666666666
MIL,20,1,1,20161207,2016-2017,POR,0.584,0.097,0.128,0.325,0.505736842,0.12989473699999998,0.235105263,0.214631579,0.535,0.138,0.217,0.188,0.5210526320000001,0.121263158,0.202473684,0.217631579,0.512555556,0.107666667,0.240333333,0.206222222,96.6,0.559333333,0.101666667,0.236333333,0.198333333,98.9,99.1,0.508888889,0.125222222,0.220222222,0.221666667,96.15555556,0.5006666670000001,0.132666667,0.222333333,0.339,98.43333333,-135,-2.0,57.44680851,115,107,1.0,119.1,110.8,110.8,119.1,107.0,104.71111111111115,108.06666666666665,99.2666666666667,112.04444444444447,117.15555555555557,120.66666666666669,125.2333333333333
MIL,21,1,0,20161209,2016-2017,ATL,0.532,0.13,0.196,0.106,0.50965,0.12825,0.22975,0.22015,0.5479999999999999,0.149,0.209,0.262,0.50425,0.1474,0.2329,0.19105,0.467,0.138,0.202666667,0.145444444,103.4,0.473,0.132666667,0.199666667,0.16899999999999998,99.2,97.21111111,0.532555556,0.122111111,0.209777778,0.244666667,96.76666667,0.514,0.110666667,0.154,0.347333333,98.8,-150,-3.0,60.0,110,114,-1.0,106.3,110.2,110.2,106.3,111.32222222222221,105.31111111111115,108.99999999999999,103.73333333333335,95.16666666666667,107.52222222222223,97.93333333333335,112.8
MIL,22,0,0,20161210,2016-2017,WAS,0.589,0.189,0.2,0.152,0.510714286,0.128333333,0.228142857,0.214714286,0.5,0.08199999999999999,0.267,0.25,0.499761905,0.126380952,0.248,0.189952381,0.5073333329999999,0.124222222,0.228888889,0.178333333,95.6,0.528,0.117666667,0.201666667,0.18,98.4,96.95555556,0.528,0.123777778,0.201555556,0.232777778,97.22222222,0.5226666670000001,0.121333333,0.165,0.280666667,98.53333333,160,4.5,38.46153846,105,110,-1.0,109.9,115.1,115.1,109.9,109.58888888888887,103.6777777777778,108.59999999999998,107.5,106.07777777777775,106.86666666666669,110.2,108.73333333333335
MIL,23,0,0,20161212,2016-2017,TOR,0.494,0.102,0.273,0.135,0.514272727,0.131090909,0.226863636,0.211863636,0.605,0.13,0.359,0.29600000000000004,0.536090909,0.104045455,0.257,0.248454545,0.5870000000000001,0.107222222,0.269666667,0.248444444,92.2,0.5720000000000001,0.082666667,0.306,0.219333333,92.9,92.5,0.543111111,0.131444444,0.208555556,0.230333333,96.82222222,0.568333333,0.138666667,0.174666667,0.194333333,98.53333333,325,8.5,23.52941176,100,122,-1.0,108.5,132.4,132.4,108.5,111.38888888888886,106.50000000000003,111.76666666666665,112.03333333333335,126.67777777777776,109.8222222222222,130.66666666666669,111.60000000000001
MIL,24,1,1,20161215,2016-2017,CHI,0.532,0.07400000000000001,0.271,0.07400000000000001,0.513391304,0.12982608699999998,0.228869565,0.208521739,0.507,0.156,0.171,0.297,0.475652174,0.118347826,0.297826087,0.239391304,0.461222222,0.12566666699999998,0.269333333,0.252111111,94.1,0.458,0.138666667,0.251333333,0.301,95.33333333,96.23333333,0.533333333,0.13,0.21600000000000005,0.235444444,97.48888889,0.538333333,0.140333333,0.223,0.131,97.06666667,-145,-2.5,59.18367347,108,97,1.0,114.8,103.1,103.1,114.8,110.68888888888887,107.67777777777782,108.2333333333333,119.23333333333333,103.41111111111111,105.5666666666667,101.79999999999995,102.60000000000002
MIL,25,0,1,20161216,2016-2017,CHI,0.524,0.111,0.262,0.11,0.514166667,0.1275,0.230625,0.202916667,0.332,0.108,0.311,0.087,0.475,0.117,0.296958333,0.236125,0.458555556,0.129111111,0.277,0.252444444,87.3,0.460333333,0.122,0.275333333,0.252333333,94.23333333,95.48888889,0.534333333,0.12666666699999998,0.222,0.225555556,97.42222222,0.538333333,0.121666667,0.248,0.120333333,93.96666667,165,4.5,37.73584906,95,69,1.0,108.9,79.1,79.1,108.9,111.24444444444443,107.8666666666667,111.06666666666665,116.86666666666666,102.72222222222223,105.14444444444447,104.09999999999995,102.80000000000003
MIL,26,1,0,20161220,2016-2017,CLE,0.5,0.123,0.244,0.241,0.51456,0.12684,0.23188000000000006,0.1992,0.5,0.08900000000000001,0.184,0.253,0.54424,0.12236,0.23808,0.22612,0.566111111,0.133444444,0.232777778,0.232888889,91.2,0.5216666670000001,0.114333333,0.215333333,0.204,92.13333333,93.1,0.528555556,0.122333333,0.221888889,0.213222222,96.05555556,0.5166666670000001,0.095666667,0.268666667,0.106333333,91.2,145,3.5,40.81632653,108,114,-1.0,107.2,113.2,113.2,107.2,110.18888888888888,105.38888888888893,110.7333333333333,104.86666666666663,116.78888888888893,108.03333333333335,110.96666666666668,103.96666666666668
MIL,27,0,0,20161221,2016-2017,CLE,0.526,0.08199999999999999,0.154,0.273,0.514,0.126692308,0.232346154,0.200807692,0.58,0.103,0.214,0.138,0.542538462,0.121076923,0.236,0.227153846,0.569333333,0.124111111,0.236111111,0.214333333,92.7,0.511333333,0.091666667,0.197333333,0.218333333,90.83333333,92.71111111,0.523666667,0.117888889,0.212,0.206666667,95.57777778,0.5186666670000001,0.102666667,0.259,0.141666667,90.86666667,210,8.0,32.25806452,102,113,-1.0,110.1,121.9,121.9,110.1,109.17777777777776,107.14444444444447,110.29999999999997,98.46666666666663,118.34444444444449,106.6888888888889,112.60000000000001,109.56666666666668
