Team, Location,Game Number,Team Points,Opp Points,Result,Date,Opponent,EFG%,TOV%,ORB%,FTR,Pace,OEff,DEff
MIN,1,33,101,110,0,20150105,DEN,0.483,0.11,0.319,0.169,91.5,110.4,120.2
MIN,1,34,111,113,0,20150107,PHO,0.516,0.159,0.37200000000000005,0.174,99.5,111.5,113.5
MIN,0,35,84,98,0,20150109,MIL,0.443,0.18,0.302,0.177,90.5,92.8,108.3
MIN,1,36,93,108,0,20150110,SAS,0.414,0.12300000000000001,0.163,0.321,94.7,98.2,114.0
MIN,0,37,110,101,1,20150113,IND,0.529,0.136,0.184,0.207,98.8,111.3,102.2
MIN,0,38,99,110,0,20150116,PHO,0.505,0.094,0.295,0.077,90.6,109.2,121.4
MIN,0,39,113,105,1,20150117,DEN,0.588,0.14400000000000002,0.235,0.238,94.6,119.4,111.0
MIN,0,40,80,105,0,20150119,CHO,0.4,0.153,0.213,0.2,93.3,85.8,112.6
MIN,1,41,75,98,0,20150121,DAL,0.36,0.095,0.308,0.124,85.2,88.1,115.1
MIN,1,42,84,92,0,20150123,NOP,0.429,0.124,0.225,0.143,91.6,91.7,100.4
MIN,0,43,100,112,0,20150125,ATL,0.563,0.13699999999999998,0.344,0.282,84.9,117.7,131.9
MIN,0,44,84,92,0,20150126,OKC,0.353,0.11599999999999999,0.28300000000000003,0.282,94.6,88.8,97.3
MIN,1,45,110,98,1,20150128,BOS,0.532,0.10800000000000001,0.16699999999999998,0.364,95.8,114.8,102.3
MIN,0,46,94,103,0,20150130,PHI,0.48,0.19399999999999998,0.289,0.276,91.9,102.3,112.1
MIN,1,47,90,106,0,20150131,CLE,0.451,0.11599999999999999,0.261,0.195,87.7,102.6,120.8
MIN,0,48,94,100,0,20150202,DAL,0.433,0.138,0.34,0.28,91.3,102.9,109.5
MIN,1,49,102,101,1,20150204,MIA,0.556,0.14300000000000002,0.086,0.306,93.1,109.5,108.5
MIN,1,50,90,89,1,20150206,MEM,0.463,0.153,0.3,0.185,90.9,99.0,97.9
MIN,0,51,112,101,1,20150208,DET,0.546,0.142,0.281,0.382,91.9,121.9,109.9
MIN,1,52,105,117,0,20150209,ATL,0.478,0.135,0.469,0.172,92.0,114.1,127.1
MIN,1,53,91,94,0,20150211,GSW,0.413,0.109,0.22,0.233,97.0,93.8,96.9
MIN,1,54,111,109,1,20150220,PHO,0.488,0.12,0.354,0.314,97.3,114.0,112.0
MIN,0,55,102,113,0,20150223,HOU,0.36,0.154,0.37,0.376,103.0,99.0,109.7
MIN,1,56,97,77,1,20150225,WAS,0.457,0.146,0.233,0.284,97.5,99.5,79.0
MIN,0,57,89,96,0,20150227,CHI,0.442,0.10800000000000001,0.244,0.273,88.0,101.2,109.1
MIN,1,58,97,101,0,20150228,MEM,0.426,0.107,0.302,0.25,93.1,104.1,108.4
MIN,1,59,105,110,0,20150302,LAC,0.463,0.10099999999999999,0.19,0.354,99.3,105.7,110.8
MIN,1,60,85,100,0,20150304,DEN,0.409,0.114,0.245,0.22,91.6,92.8,109.1
MIN,1,61,121,113,1,20150307,POR,0.565,0.057,0.27,0.294,93.5,129.4,120.8
MIN,0,62,76,89,0,20150309,LAC,0.386,0.14,0.267,0.145,91.3,83.3,97.5
MIN,0,63,97,106,0,20150311,PHO,0.451,0.098,0.293,0.296,89.1,108.8,118.9
MIN,0,64,99,113,0,20150313,OKC,0.455,0.179,0.31,0.359,97.1,101.9,116.3
MIN,0,65,97,123,0,20150315,SAS,0.483,0.138,0.23399999999999999,0.163,96.9,100.1,127.0
MIN,1,66,106,122,0,20150316,BRK,0.517,0.14400000000000002,0.302,0.17,95.9,110.6,127.3
MIN,0,67,100,105,0,20150318,TOR,0.517,0.161,0.27899999999999997,0.115,95.1,105.2,110.4
MIN,0,68,95,92,1,20150319,NYK,0.422,0.14300000000000002,0.22899999999999998,0.301,89.8,95.8,92.8
MIN,1,69,98,109,0,20150322,CHO,0.581,0.138,0.094,0.162,89.0,110.2,122.5
MIN,0,70,106,104,1,20150323,UTA,0.551,0.17600000000000002,0.306,0.256,84.5,113.6,111.5
MIN,1,71,99,101,0,20150325,LAL,0.462,0.157,0.209,0.346,88.1,101.8,103.9
MIN,0,72,110,120,0,20150327,HOU,0.526,0.125,0.17600000000000002,0.395,93.9,117.2,127.8
MIN,0,73,88,110,0,20150329,NOP,0.44,0.19699999999999998,0.3,0.293,91.7,96.0,120.0
MIN,1,74,84,104,0,20150330,UTA,0.408,0.12,0.233,0.289,85.6,98.2,121.6
MIN,1,75,99,113,0,20150401,TOR,0.565,0.132,0.212,0.156,88.9,111.4,127.1
MIN,1,76,84,97,0,20150403,ORL,0.461,0.204,0.083,0.391,93.9,89.5,103.3
MIN,0,77,111,116,0,20150407,SAC,0.516,0.08900000000000001,0.2,0.161,97.8,113.5,118.7
MIN,0,78,91,116,0,20150408,POR,0.394,0.10099999999999999,0.196,0.282,95.4,95.4,121.6
MIN,0,79,98,106,0,20150410,LAL,0.453,0.11900000000000001,0.22,0.419,90.0,108.9,117.8
MIN,0,80,101,110,0,20150411,GSW,0.513,0.142,0.17800000000000002,0.253,96.8,104.3,113.6
MIN,1,81,88,100,0,20150413,NOP,0.423,0.109,0.21600000000000003,0.282,90.4,97.4,110.6
MIN,1,82,113,138,0,20150415,OKC,0.5,0.139,0.33299999999999996,0.345,99.5,113.5,138.6
DAL,0,1,100,101,0,20141028,SAS,0.538,0.10400000000000001,0.237,0.205,86.1,116.1,117.3
DAL,1,2,120,102,1,20141030,UTA,0.6,0.086,0.342,0.212,89.5,134.0,113.9
DAL,0,3,109,104,1,20141101,NOP,0.551,0.11,0.25,0.124,97.0,112.3,107.2
DAL,1,4,118,113,1,20141103,BOS,0.622,0.158,0.20600000000000002,0.195,98.9,119.4,114.3
DAL,0,5,87,108,0,20141106,POR,0.394,0.067,0.163,0.178,91.3,95.3,118.3
DAL,0,6,105,82,1,20141107,UTA,0.528,0.078,0.289,0.136,87.0,120.6,94.2
DAL,1,7,96,105,0,20141109,MIA,0.476,0.122,0.319,0.205,89.7,107.0,117.1
DAL,1,8,106,98,1,20141111,SAC,0.538,0.10800000000000001,0.225,0.25,90.5,117.1,108.3
DAL,1,9,123,70,1,20141113,PHI,0.581,0.135,0.243,0.375,99.6,123.5,70.3
DAL,1,10,131,117,1,20141115,MIN,0.596,0.063,0.293,0.202,98.9,132.4,118.3
DAL,0,11,107,80,1,20141117,CHO,0.571,0.071,0.263,0.131,87.2,122.7,91.7
DAL,0,12,105,102,1,20141119,WAS,0.488,0.11199999999999999,0.233,0.305,94.3,111.4,108.2
DAL,1,13,140,106,1,20141121,LAL,0.732,0.087,0.355,0.244,90.0,155.6,117.8
DAL,0,14,92,95,0,20141122,HOU,0.432,0.125,0.327,0.182,92.1,99.9,103.1
DAL,1,15,100,111,0,20141124,IND,0.55,0.11900000000000001,0.14300000000000002,0.15,94.5,105.9,117.5
DAL,1,16,109,102,1,20141126,NYK,0.421,0.09,0.345,0.305,91.9,107.4,100.5
DAL,0,17,106,102,1,20141128,TOR,0.529,0.077,0.13,0.174,96.1,110.3,106.1
DAL,0,18,110,103,1,20141129,PHI,0.494,0.105,0.28300000000000003,0.247,98.0,112.2,105.1
DAL,0,19,132,129,1,20141202,CHI,0.534,0.109,0.245,0.225,94.6,115.5,112.8
DAL,0,20,107,105,1,20141203,MIL,0.5,0.136,0.354,0.163,96.8,110.6,108.5
DAL,1,21,106,118,0,20141205,PHO,0.477,0.098,0.32,0.25,93.4,113.4,126.3
DAL,1,22,125,102,1,20141207,MIL,0.655,0.106,0.242,0.179,94.3,132.5,108.1
DAL,0,23,105,114,0,20141209,MEM,0.553,0.149,0.293,0.129,90.2,116.4,126.4
DAL,1,24,112,107,1,20141210,NOP,0.584,0.081,0.147,0.181,89.9,124.6,119.1
DAL,1,25,98,105,0,20141213,GSW,0.433,0.128,0.321,0.236,97.4,100.6,107.8
DAL,0,26,107,87,1,20141216,NYK,0.596,0.16399999999999998,0.28600000000000003,0.096,89.2,120.0,97.5
DAL,0,27,117,106,1,20141217,DET,0.57,0.129,0.22,0.342,97.0,120.6,109.3
DAL,1,28,99,93,1,20141220,SAS,0.483,0.11199999999999999,0.265,0.186,91.8,107.8,101.3
DAL,1,29,102,105,0,20141222,ATL,0.494,0.132,0.26,0.144,100.5,101.5,104.5
DAL,0,30,115,124,0,20141223,PHO,0.517,0.166,0.318,0.273,104.6,109.9,118.5
DAL,1,31,102,98,1,20141226,LAL,0.536,0.122,0.133,0.157,97.4,104.7,100.6
DAL,1,32,112,107,1,20141228,OKC,0.5,0.107,0.152,0.273,102.2,109.6,104.7
DAL,1,33,114,87,1,20141230,WAS,0.573,0.069,0.073,0.244,96.8,117.7,89.9
DAL,0,34,119,101,1,20150102,BOS,0.536,0.096,0.35600000000000004,0.167,96.0,123.9,105.2
DAL,0,35,109,90,1,20150104,CLE,0.641,0.10800000000000001,0.133,0.115,88.7,122.8,101.4
DAL,0,36,96,88,1,20150105,BRK,0.447,0.08900000000000001,0.237,0.128,88.6,98.1,90.0
DAL,1,37,95,108,0,20150107,DET,0.471,0.129,0.17600000000000002,0.149,98.3,96.7,109.9
DAL,0,38,100,120,0,20150110,LAC,0.512,0.105,0.174,0.14,95.7,104.5,125.4
DAL,0,39,108,104,1,20150113,SAC,0.46,0.083,0.203,0.16,96.2,101.7,97.9
DAL,0,40,107,114,0,20150114,DEN,0.455,0.068,0.2,0.16,101.7,105.3,112.1
DAL,1,41,97,89,1,20150116,DEN,0.468,0.132,0.204,0.291,95.1,102.0,93.6
DAL,0,42,103,95,1,20150119,MEM,0.513,0.126,0.267,0.329,92.5,111.4,102.7
DAL,0,43,98,75,1,20150121,MIN,0.586,0.109,0.182,0.118,85.2,115.1,88.1
DAL,1,44,98,102,0,20150123,CHI,0.488,0.11800000000000001,0.22,0.22,89.9,109.0,113.5
DAL,0,45,106,109,0,20150125,NOP,0.537,0.08900000000000001,0.31,0.235,85.7,123.7,127.2
DAL,1,46,90,109,0,20150127,MEM,0.532,0.163,0.205,0.09,89.7,100.4,121.6
DAL,0,47,94,99,0,20150128,HOU,0.488,0.205,0.263,0.171,97.6,96.3,101.5
DAL,0,48,93,72,1,20150130,MIA,0.494,0.099,0.271,0.146,86.9,107.0,82.8
DAL,0,49,108,93,1,20150131,ORL,0.642,0.125,0.08800000000000001,0.176,91.2,118.5,102.0
DAL,1,50,100,94,1,20150202,MIN,0.524,0.14,0.27899999999999997,0.143,91.3,109.5,102.9
DAL,0,51,114,128,0,20150204,GSW,0.469,0.068,0.28,0.224,98.8,115.4,129.6
DAL,0,52,101,78,1,20150205,SAC,0.49,0.08199999999999999,0.16,0.073,98.2,102.8,79.4
DAL,1,53,111,101,1,20150207,POR,0.476,0.11800000000000001,0.32799999999999996,0.105,93.8,107.2,97.6
DAL,1,54,98,115,0,20150209,LAC,0.469,0.113,0.28,0.272,90.8,107.9,126.6
DAL,1,55,87,82,1,20150211,UTA,0.44,0.113,0.156,0.28,89.2,97.6,92.0
DAL,0,56,89,104,0,20150219,OKC,0.412,0.147,0.255,0.154,98.3,90.6,105.8
DAL,1,57,111,100,1,20150220,HOU,0.522,0.14400000000000002,0.267,0.151,103.5,107.3,96.7
DAL,1,58,92,81,1,20150222,CHO,0.494,0.14800000000000002,0.15,0.192,94.5,97.4,85.8
DAL,1,59,99,92,1,20150224,TOR,0.532,0.179,0.21100000000000002,0.19,96.8,102.3,95.1
DAL,0,60,87,104,0,20150225,ATL,0.456,0.146,0.295,0.175,89.0,97.7,116.8
DAL,1,61,94,104,0,20150228,BRK,0.482,0.11800000000000001,0.182,0.183,90.3,104.1,115.1
DAL,1,62,102,93,1,20150302,NOP,0.519,0.053,0.25,0.253,82.3,124.0,113.0
DAL,0,63,75,94,0,20150305,POR,0.386,0.124,0.111,0.08,97.3,77.1,96.7
DAL,0,64,89,104,0,20150306,GSW,0.402,0.10099999999999999,0.067,0.218,102.4,86.9,101.6
DAL,0,65,100,93,1,20150308,LAL,0.545,0.07400000000000001,0.158,0.192,88.3,113.2,105.3
DAL,1,66,94,127,0,20150310,CLE,0.438,0.14300000000000002,0.28300000000000003,0.284,96.1,97.9,132.2
DAL,1,67,129,99,1,20150313,LAC,0.702,0.141,0.364,0.131,91.4,141.1,108.3
DAL,1,68,119,115,1,20150316,OKC,0.528,0.10300000000000001,0.16,0.281,106.1,112.2,108.4
DAL,1,69,107,102,1,20150318,ORL,0.569,0.18100000000000002,0.21100000000000002,0.2,99.0,108.0,103.0
DAL,1,70,101,112,0,20150320,MEM,0.5,0.156,0.22,0.329,98.1,102.9,114.1
DAL,0,71,92,98,0,20150322,PHO,0.411,0.102,0.273,0.135,96.7,95.2,101.4
DAL,1,72,101,94,1,20150324,SAS,0.523,0.147,0.22699999999999998,0.115,97.8,103.3,96.1
DAL,0,73,76,94,0,20150327,SAS,0.402,0.16899999999999998,0.28800000000000003,0.122,89.7,84.8,104.8
DAL,0,74,99,104,0,20150329,IND,0.478,0.109,0.188,0.144,98.2,100.8,105.9
DAL,0,75,135,131,1,20150401,OKC,0.637,0.055999999999999994,0.114,0.209,100.7,134.1,130.1
DAL,1,76,101,108,0,20150402,HOU,0.488,0.11900000000000001,0.191,0.226,96.6,104.6,111.8
DAL,1,77,110,123,0,20150404,GSW,0.444,0.134,0.20800000000000002,0.488,105.3,104.5,116.8
DAL,1,78,107,104,1,20150408,PHO,0.5,0.073,0.341,0.138,91.6,116.9,113.6
DAL,0,79,144,143,1,20150410,DEN,0.573,0.124,0.244,0.174,99.3,120.0,119.2
DAL,0,80,120,106,1,20150412,LAL,0.602,0.113,0.184,0.241,97.7,122.8,108.5
DAL,0,81,92,109,0,20150413,UTA,0.47,0.14800000000000002,0.25,0.183,94.0,97.9,116.0
DAL,1,82,114,98,1,20150415,POR,0.506,0.122,0.267,0.314,102.4,111.3,95.7
MIL,0,1,106,108,0,20141029,CHO,0.531,0.134,0.079,0.263,91.6,104.8,106.8
MIL,1,2,93,81,1,20141031,PHI,0.46,0.156,0.33299999999999996,0.136,96.7,96.2,83.8
MIL,0,3,97,108,0,20141101,WAS,0.481,0.23,0.364,0.25,98.6,98.3,109.5
MIL,0,4,87,81,1,20141104,IND,0.488,0.122,0.22,0.072,87.0,100.0,93.1
MIL,1,5,86,95,0,20141105,CHI,0.388,0.125,0.34,0.191,92.1,93.4,103.2
MIL,0,6,95,98,0,20141107,DET,0.5,0.13,0.243,0.234,89.1,106.6,109.9
MIL,1,7,93,92,1,20141108,MEM,0.483,0.147,0.39,0.091,88.4,105.3,104.1
MIL,1,8,85,78,1,20141111,OKC,0.426,0.149,0.298,0.198,92.4,92.0,84.4
MIL,0,9,85,101,0,20141114,ORL,0.463,0.157,0.125,0.138,95.2,89.3,106.1
MIL,0,10,91,84,1,20141116,MIA,0.507,0.158,0.128,0.216,93.6,97.3,89.8
MIL,1,11,117,113,1,20141118,NYK,0.609,0.151,0.5,0.282,87.3,134.1,129.5
MIL,0,12,122,118,1,20141119,BRK,0.468,0.098,0.29100000000000004,0.194,86.0,108.1,104.6
MIL,0,13,82,124,0,20141121,TOR,0.405,0.12,0.16,0.297,92.3,88.9,134.4
MIL,1,14,100,111,0,20141122,WAS,0.458,0.128,0.195,0.274,95.9,104.2,115.7
MIL,1,15,98,86,1,20141125,DET,0.489,0.14300000000000002,0.40399999999999997,0.111,91.9,106.7,93.6
MIL,0,16,103,86,1,20141126,MIN,0.5,0.154,0.35100000000000003,0.212,94.6,108.8,90.9
MIL,0,17,104,88,1,20141128,DET,0.591,0.184,0.28600000000000003,0.169,91.2,114.0,96.4
MIL,1,18,103,117,0,20141129,HOU,0.486,0.10099999999999999,0.205,0.419,89.6,114.9,130.6
MIL,0,19,108,111,0,20141202,CLE,0.527,0.11699999999999999,0.267,0.12,98.4,109.8,112.9
MIL,1,20,105,107,0,20141203,DAL,0.568,0.171,0.21600000000000003,0.301,96.8,108.5,110.6
MIL,1,21,109,85,1,20141205,MIA,0.63,0.23,0.414,0.319,91.8,118.8,92.6
MIL,0,22,102,125,0,20141207,DAL,0.524,0.157,0.282,0.167,94.3,108.1,132.5
MIL,0,23,101,114,0,20141209,OKC,0.429,0.12300000000000001,0.188,0.345,99.9,101.1,114.1
MIL,1,24,111,106,1,20141213,LAC,0.612,0.14800000000000002,0.19399999999999998,0.237,95.7,116.0,110.7
MIL,0,25,96,94,1,20141215,PHO,0.534,0.203,0.161,0.247,92.3,104.0,101.9
MIL,0,26,97,104,0,20141217,POR,0.526,0.13,0.122,0.208,93.9,103.3,110.7
MIL,0,27,108,107,1,20141218,SAC,0.58,0.156,0.139,0.28,96.3,112.2,111.1
MIL,0,28,102,106,0,20141220,LAC,0.58,0.17,0.25,0.099,93.8,108.7,113.0
MIL,1,29,101,108,0,20141223,CHO,0.524,0.18100000000000002,0.22,0.183,97.7,103.4,110.5
MIL,0,30,107,77,1,20141226,ATL,0.557,0.14400000000000002,0.16699999999999998,0.241,95.3,112.2,80.8
MIL,1,31,85,90,0,20141227,ATL,0.463,0.18100000000000002,0.27699999999999997,0.138,89.2,95.3,100.9
MIL,0,32,104,94,1,20141229,CHO,0.506,0.168,0.049,0.212,97.9,96.2,86.9
MIL,0,33,96,80,1,20141231,CLE,0.506,0.096,0.265,0.056,89.4,107.4,89.5
MIL,1,34,91,94,0,20150102,IND,0.466,0.114,0.222,0.09,92.7,98.2,101.4
MIL,0,35,95,82,1,20150104,NYK,0.481,0.168,0.326,0.273,90.3,105.2,90.8
MIL,1,36,96,102,0,20150106,PHO,0.438,0.14800000000000002,0.27699999999999997,0.216,98.2,97.8,103.9
MIL,0,37,97,77,1,20150107,PHI,0.592,0.22899999999999998,0.19399999999999998,0.092,98.7,98.2,78.0
MIL,1,38,98,84,1,20150109,MIN,0.6,0.217,0.25,0.107,90.5,108.3,92.8
MIL,0,39,87,95,0,20150110,CHI,0.463,0.111,0.293,0.148,83.7,104.0,113.5
MIL,1,40,95,79,1,20150115,NYK,0.444,0.142,0.311,0.431,90.0,105.5,87.8
MIL,1,41,89,92,0,20150119,TOR,0.48,0.155,0.244,0.211,91.7,97.1,100.3
MIL,1,42,99,101,0,20150122,UTA,0.484,0.11,0.326,0.109,91.0,108.8,111.0
MIL,1,43,101,86,1,20150124,DET,0.574,0.19,0.231,0.099,96.0,105.2,89.6
MIL,0,44,95,101,0,20150125,SAS,0.524,0.162,0.325,0.11,91.3,104.1,110.7
MIL,0,45,109,102,1,20150127,MIA,0.613,0.125,0.125,0.31,91.2,119.5,111.8
MIL,0,46,115,100,1,20150129,ORL,0.586,0.136,0.16699999999999998,0.149,101.9,112.9,98.2
MIL,1,47,95,88,1,20150131,POR,0.5,0.162,0.214,0.159,96.9,98.0,90.8
MIL,0,48,82,75,1,20150202,TOR,0.456,0.121,0.175,0.113,88.5,92.6,84.7
MIL,1,49,113,105,1,20150204,LAL,0.567,0.107,0.125,0.244,87.7,116.7,108.4
MIL,0,50,111,117,0,20150206,HOU,0.526,0.113,0.256,0.116,100.0,111.0,117.0
MIL,1,51,96,93,1,20150207,BOS,0.547,0.126,0.154,0.187,90.1,106.5,103.2
MIL,1,52,103,97,1,20150209,BRK,0.455,0.083,0.318,0.247,90.2,114.2,107.6
MIL,1,53,111,103,1,20150211,SAC,0.531,0.13,0.23800000000000002,0.325,97.1,114.3,106.1
MIL,1,54,89,81,1,20150220,DEN,0.455,0.154,0.184,0.231,93.0,95.7,87.1
MIL,1,55,86,97,0,20150222,ATL,0.472,0.231,0.22899999999999998,0.25,94.7,90.8,102.4
MIL,0,56,71,87,0,20150223,CHI,0.36,0.095,0.214,0.079,88.7,80.0,98.1
MIL,1,57,104,88,1,20150225,PHI,0.567,0.198,0.316,0.134,97.5,106.7,90.2
MIL,0,58,93,101,0,20150227,LAL,0.414,0.099,0.24100000000000002,0.241,96.1,96.8,105.1
MIL,0,59,75,82,0,20150228,UTA,0.426,0.223,0.195,0.162,92.8,80.8,88.4
MIL,0,60,95,106,0,20150303,DEN,0.465,0.128,0.18600000000000003,0.174,97.9,97.0,108.3
MIL,0,61,93,102,0,20150304,GSW,0.456,0.20199999999999999,0.348,0.25,95.2,97.6,107.1
MIL,1,62,91,85,1,20150307,WAS,0.526,0.159,0.222,0.115,90.6,100.4,93.8
MIL,1,63,103,114,0,20150309,NOP,0.549,0.142,0.25,0.352,88.2,116.8,129.2
MIL,1,64,97,91,1,20150311,ORL,0.544,0.204,0.314,0.139,94.1,103.1,96.7
MIL,0,65,103,109,0,20150312,IND,0.407,0.12300000000000001,0.222,0.319,95.6,97.6,103.2
MIL,0,66,83,96,0,20150314,MEM,0.451,0.152,0.222,0.25,88.4,93.9,108.6
MIL,0,67,84,85,0,20150317,NOP,0.395,0.095,0.184,0.186,94.3,89.1,90.1
MIL,1,68,103,114,0,20150318,SAS,0.531,0.11699999999999999,0.262,0.225,92.9,110.9,122.7
MIL,0,69,127,129,0,20150320,BRK,0.411,0.107,0.507,0.163,88.4,109.4,111.1
MIL,1,70,90,108,0,20150322,CLE,0.564,0.23199999999999998,0.182,0.157,93.1,96.7,116.0
MIL,1,71,89,88,1,20150324,MIA,0.437,0.175,0.435,0.149,90.8,98.1,97.0
MIL,1,72,111,107,1,20150326,IND,0.596,0.154,0.171,0.329,94.5,117.5,113.3
MIL,1,73,95,108,0,20150328,GSW,0.391,0.129,0.28300000000000003,0.31,99.6,95.4,108.4
MIL,0,74,88,101,0,20150330,ATL,0.48,0.114,0.302,0.213,83.5,105.4,121.0
MIL,1,75,95,91,1,20150401,CHI,0.461,0.157,0.41700000000000004,0.146,93.0,102.1,97.8
MIL,0,76,110,101,1,20150403,BOS,0.582,0.162,0.22,0.129,100.4,109.6,100.6
MIL,1,77,90,97,0,20150404,ORL,0.466,0.121,0.298,0.079,90.4,99.6,107.3
MIL,1,78,99,104,0,20150408,CLE,0.536,0.11800000000000001,0.175,0.107,91.7,108.0,113.5
MIL,0,79,99,91,1,20150410,NYK,0.526,0.161,0.11900000000000001,0.25,99.5,99.5,91.4
MIL,1,80,96,73,1,20150412,BRK,0.53,0.161,0.175,0.096,96.3,99.7,75.8
MIL,0,81,107,97,1,20150413,PHI,0.519,0.157,0.316,0.284,102.6,104.3,94.5
MIL,1,82,100,105,0,20150415,BOS,0.5,0.15,0.348,0.124,96.0,104.2,109.4
PHI,0,1,91,103,0,20141029,IND,0.416,0.09699999999999999,0.294,0.191,94.1,96.7,109.5
PHI,0,2,81,93,0,20141031,MIL,0.401,0.14300000000000002,0.231,0.14,96.7,83.8,96.2
PHI,1,3,96,114,0,20141101,MIA,0.575,0.23399999999999999,0.133,0.284,98.9,97.1,115.3
